Term,Coll,Dept,SUBJ,CATNUM,SEC,BGN UNITS,GD UNITS,Count,NR-COUNT,INTERNATIONAL COUNT,XE COUNT,TOTAL,UNITS,LVL,GE
2209,ED,EDSC,COUN,5286,6,0,4,2,1,0,0,2,2,3,
2209,ED,EDSC,COUN,5286,6,0,9,3,0,0,0,3,3,3,
2209,ED,EDSC,COUN,5286,7,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,COUN,5286,8,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,COUN,5286,8,0,1,1,0,0,0,1,1,3,
2209,ED,EDSC,COUN,5286,80,0,0,0,0,0,1,1,3,3,
2209,ED,EDSC,COUN,5286,80,0,0,0,0,0,3,3,3,3,
2209,ED,EDSC,COUN,5286,81,0,0,0,0,0,2,2,2,3,
2209,ED,EDSC,COUN,5287,1,0,4,2,1,0,0,2,2,3,
2209,ED,EDSC,COUN,5287,1,0,6,6,0,0,0,6,1,3,
2209,ED,EDSC,COUN,5287,2,0,4,4,0,0,0,4,1,3,
2209,ED,EDSC,COUN,5287,2,1,5,6,0,0,0,6,1,3,
2209,ED,EDSC,COUN,5287,3,0,6,3,0,0,0,3,2,3,
2209,ED,EDSC,COUN,5287,3,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5287,4,0,16,8,0,0,0,8,2,3,
2209,ED,EDSC,COUN,5287,5,0,4,4,0,0,0,4,1,3,
2209,ED,EDSC,COUN,5287,6,0,12,6,0,0,0,6,2,3,
2209,ED,EDSC,COUN,5287,6,0,6,6,0,0,0,6,1,3,
2209,ED,EDSC,COUN,5287,7,0,6,3,1,0,0,3,2,3,
2209,ED,EDSC,COUN,5287,7,0,5,5,0,0,0,5,1,3,
2209,ED,EDSC,COUN,5287,8,0,1,1,0,0,0,1,1,3,
2209,ED,EDSC,COUN,5287,8,0,7,7,0,0,0,7,1,3,
2209,ED,EDSC,COUN,5287,9,0,5,5,0,0,0,5,1,3,
2209,ED,EDSC,COUN,5287,9,0,6,6,0,0,0,6,1,3,
2209,ED,EDSC,COUN,5287,80,0,0,0,0,0,1,1,1,3,
2209,ED,EDSC,COUN,5287,81,0,0,0,0,0,1,1,1,3,
2209,ED,EDSC,COUN,5289,1,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5289,2,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,COUN,5289,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5289,3,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,COUN,5289,3,3,3,2,0,0,0,2,3,3,
2209,ED,EDSC,COUN,5289,4,0,15,3,0,0,0,3,5,3,
2209,ED,EDSC,COUN,5289,4,0,15,5,0,0,0,5,3,3,
2209,ED,EDSC,COUN,5289,5,0,21,7,1,0,0,7,3,3,
2209,ED,EDSC,COUN,5289,5,0,8,2,0,0,0,2,4,3,
2209,ED,EDSC,COUN,5289,6,0,6,2,0,0,0,2,3,3,
2209,ED,EDSC,COUN,5289,6,0,8,2,0,0,0,2,4,3,
2209,ED,EDSC,COUN,5289,7,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5289,7,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,COUN,5289,8,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,COUN,5289,8,0,5,1,0,0,0,1,5,3,
2209,ED,EDSC,COUN,5289,10,0,6,1,0,0,0,1,6,3,
2209,ED,EDSC,COUN,5289,11,0,21,7,0,0,0,7,3,3,
2209,ED,EDSC,COUN,5289,12,0,18,6,0,0,0,6,3,3,
2209,ED,EDSC,COUN,5289,13,0,8,2,0,0,0,2,4,3,
2209,ED,EDSC,COUN,5289,80,0,0,0,0,0,2,2,3,3,
2209,ED,EDSC,COUN,5289,80,0,0,0,0,0,2,2,3,3,
2209,ED,EDSC,COUN,5289,81,0,0,0,0,0,2,2,2,3,
2209,ED,EDSC,COUN,5307,2,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5307,4,0,0,12,0,0,0,12,0,3,
2209,ED,EDSC,COUN,5320,2,0,0,23,0,0,0,23,0,3,
2209,ED,EDSC,COUN,5360,2,0,0,25,0,0,0,25,0,3,
2209,ED,EDSC,COUN,5380,1,0,48,6,0,0,0,6,8,3,
2209,ED,EDSC,COUN,5380,2,0,40,5,0,0,0,5,8,3,
2209,ED,EDSC,COUN,5380,3,0,56,7,0,0,0,7,8,3,
2209,ED,EDSC,COUN,5380,4,0,48,6,0,0,0,6,8,3,
2209,ED,EDSC,COUN,5960,1,0,0,1,0,0,0,1,0,3,
2209,ED,EDSC,COUN,5980,1,0,2,2,1,0,0,2,1,3,
2209,ED,EDSC,COUN,5980,1,0,3,1,0,0,0,1,3,3,
2209,ED,EDSC,COUN,5980,2,0,3,1,0,0,0,1,3,3,
2209,ED,EDSC,COUN,5980,2,0,3,1,0,0,0,1,3,3,
2209,ED,EDSC,COUN,5980,3,0,3,1,0,0,0,1,3,3,
2209,ED,EDSC,COUN,5980,4,0,2,2,0,0,0,2,1,3,
2209,ED,EDSC,COUN,5990,1,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,COUN,5990,1,0,10,5,1,0,0,5,2,3,
2209,ED,EDSC,COUN,5990,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5990,2,0,8,4,0,0,0,4,2,3,
2209,ED,EDSC,COUN,5991,1,0,10,5,0,0,0,5,2,3,
2209,ED,EDSC,COUN,5991,1,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,COUN,5991,2,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,COUN,5991,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5991,3,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,5991,4,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,COUN,6010,1,0,9,3,0,0,0,3,3,3,
2209,ED,EDSC,EDSP,4000,1,90,18,36,2,0,2,38,3,2,
2209,ED,EDSC,EDSP,4000,80,0,0,0,0,0,34,34,3,2,
2209,ED,EDSC,EDSP,4001,1,11,0,11,0,0,0,11,1,2,
2209,ED,EDSC,EDSP,4010,1,33,0,11,0,0,2,13,3,2,
2209,ED,EDSC,EDSP,4030,1,45,0,15,0,0,0,15,3,2,
2209,ED,EDSC,EDSP,4061,1,20,16,9,0,0,0,9,4,2,
2209,ED,EDSC,EDSP,4061,1,12,0,3,0,0,0,3,4,2,
2209,ED,EDSC,EDSP,4061,2,28,8,9,0,0,0,9,4,2,
2209,ED,EDSC,EDSP,4061,2,24,4,7,0,0,0,7,4,2,
2209,ED,EDSC,EDSP,4061,3,16,4,5,1,0,0,5,4,2,
2209,ED,EDSC,EDSP,4061,3,12,8,5,0,0,0,5,4,2,
2209,ED,EDSC,EDSP,4061,4,12,12,6,0,0,0,6,4,2,
2209,ED,EDSC,EDSP,4062,1,12,0,3,0,0,0,3,4,2,
2209,ED,EDSC,EDSP,4062,2,4,0,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4062,3,8,0,2,0,0,0,2,4,2,
2209,ED,EDSC,EDSP,4062,4,4,0,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4064,1,0,4,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4064,1,4,12,4,0,0,0,4,4,2,
2209,ED,EDSC,EDSP,4064,2,0,4,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4064,2,8,8,4,0,0,0,4,4,2,
2209,ED,EDSC,EDSP,4065,1,0,4,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4065,1,4,36,10,0,0,0,10,4,2,
2209,ED,EDSC,EDSP,4065,2,12,16,7,0,0,0,7,4,2,
2209,ED,EDSC,EDSP,4065,2,12,12,6,0,0,0,6,4,2,
2209,ED,EDSC,EDSP,4065,3,4,8,3,0,0,0,3,4,2,
2209,ED,EDSC,EDSP,4065,3,4,20,6,0,0,1,7,4,2,
2209,ED,EDSC,EDSP,4066,1,4,24,7,1,0,0,7,4,2,
2209,ED,EDSC,EDSP,4066,1,4,8,3,0,0,0,3,4,2,
2209,ED,EDSC,EDSP,4071,1,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4071,1,18,0,2,0,0,0,2,9,2,
2209,ED,EDSC,EDSP,4071,2,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4071,2,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4071,3,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4075,1,6,0,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4075,1,0,6,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4075,2,0,6,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4075,3,6,0,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4075,4,0,12,2,0,0,0,2,6,2,
2209,ED,EDSC,EDSP,4075,5,0,12,2,0,0,0,2,6,2,
2209,ED,EDSC,EDSP,4084,1,4,0,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4085,1,0,4,1,0,0,0,1,4,2,
2209,ED,EDSC,EDSP,4091,1,18,45,7,0,0,0,7,9,2,
2209,ED,EDSC,EDSP,4091,1,9,18,3,0,0,0,3,9,2,
2209,ED,EDSC,EDSP,4091,2,0,18,2,0,0,0,2,9,2,
2209,ED,EDSC,EDSP,4091,2,9,9,2,0,0,0,2,9,2,
2209,ED,EDSC,EDSP,4091,3,9,36,5,0,0,0,5,9,2,
2209,ED,EDSC,EDSP,4091,3,9,18,3,0,0,0,3,9,2,
2209,ED,EDSC,EDSP,4091,4,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4091,5,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4091,6,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4092,1,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4092,1,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4092,2,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4093,1,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4093,1,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4094,1,9,9,2,0,0,0,2,9,2,
2209,ED,EDSC,EDSP,4094,1,18,0,2,0,0,0,2,9,2,
2209,ED,EDSC,EDSP,4094,2,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4094,3,9,0,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4094,3,0,9,1,0,0,0,1,9,2,
2209,ED,EDSC,EDSP,4095,1,6,12,3,0,0,0,3,6,2,
2209,ED,EDSC,EDSP,4095,1,0,18,3,0,0,0,3,6,2,
2209,ED,EDSC,EDSP,4095,2,6,6,2,0,0,0,2,6,2,
2209,ED,EDSC,EDSP,4095,2,0,18,3,0,0,0,3,6,2,
2209,ED,EDSC,EDSP,4095,3,6,0,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4095,3,0,6,1,0,0,0,1,6,2,
2209,ED,EDSC,EDSP,4095,4,0,12,2,0,0,0,2,6,2,
2209,ED,EDSC,EDSP,4600,1,6,3,3,0,0,1,4,3,2,
2209,ED,EDSC,EDSP,4620,1,12,3,5,0,0,1,6,3,2,
2209,ED,EDSC,EDSP,4640,1,9,3,4,0,0,0,4,3,2,
2209,ED,EDSC,EDSP,4660,1,21,0,7,0,0,0,7,3,2,
2209,ED,EDSC,EDSP,4706,1,2,0,2,0,0,1,3,1,2,
2209,ED,EDSC,EDSP,4706,1,0,4,4,0,0,1,5,1,2,
2209,ED,EDSC,EDSP,4706,1,0,2,2,0,0,0,2,1,2,
2209,ED,EDSC,EDSP,4750,1,6,0,2,0,0,1,3,3,2,
2209,ED,EDSC,EDSP,4750,1,0,12,4,0,0,1,5,3,2,
2209,ED,EDSC,EDSP,4750,1,0,9,3,0,0,0,3,3,2,
2209,ED,EDSC,EDSP,4751,1,6,0,2,0,0,1,3,3,2,
2209,ED,EDSC,EDSP,4751,1,0,12,4,0,0,1,5,3,2,
2209,ED,EDSC,EDSP,4751,1,0,9,3,0,0,0,3,3,2,
2209,ED,EDSC,EDSP,4760,1,2,12,7,1,0,0,7,2,2,
2209,ED,EDSC,EDSP,4760,1,2,4,3,0,0,0,3,2,2,
2209,ED,EDSC,EDSP,5036,1,0,18,6,1,0,0,6,3,3,
2209,ED,EDSC,EDSP,5036,1,0,12,4,0,0,0,4,3,3,
2209,ED,EDSC,EDSP,5036,2,0,18,6,1,0,0,6,3,3,
2209,ED,EDSC,EDSP,5036,2,0,12,4,0,0,0,4,3,3,
2209,ED,EDSC,EDSP,5045,1,4,4,2,0,0,0,2,4,3,
2209,ED,EDSC,EDSP,5045,1,0,8,2,0,0,0,2,4,3,
2209,ED,EDSC,EDSP,5045,2,4,0,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5047,1,20,8,7,0,0,0,7,4,3,
2209,ED,EDSC,EDSP,5047,1,0,12,3,0,0,0,3,4,3,
2209,ED,EDSC,EDSP,5047,2,4,16,5,0,0,0,5,4,3,
2209,ED,EDSC,EDSP,5047,2,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5047,3,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5047,4,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5047,5,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5047,6,0,4,1,0,0,0,1,4,3,
2209,ED,EDSC,EDSP,5050,1,30,6,6,1,0,0,6,6,3,
2209,ED,EDSC,EDSP,5050,1,0,54,9,0,0,0,9,6,3,
2209,ED,EDSC,EDSP,5050,2,0,36,6,0,0,0,6,6,3,
2209,ED,EDSC,EDSP,5050,3,6,6,2,0,0,0,2,6,3,
2209,ED,EDSC,EDSP,5150,1,15,6,7,0,0,0,7,3,3,
2209,ED,EDSC,EDSP,5151,1,10,8,9,0,0,0,9,2,3,
2209,ED,EDSC,EDSP,5370,1,15,9,8,0,0,0,8,3,3,
2209,ED,EDSC,EDSP,5380,1,9,15,8,0,0,0,8,3,3,
2209,ED,EDSC,EDSP,5650,1,0,12,6,1,0,0,6,2,3,
2209,ED,EDSC,EDSP,5661,1,1,1,2,0,0,0,2,1,3,
2209,ED,EDSC,EDSP,5671,1,15,12,9,0,0,0,9,3,3,
2209,ED,EDSC,EDSP,5672,1,6,12,6,0,0,0,6,3,3,
2209,ED,EDSC,EDSP,5690,1,24,15,13,0,0,1,14,3,3,
2209,ED,EDSC,EDSP,5690,1,12,15,9,0,0,0,9,3,3,
2209,ED,EDSC,EDSP,5750,1,3,18,7,0,0,1,8,3,3,
2209,ED,EDSC,EDSP,5800,80,0,0,0,0,0,18,18,3,3,
2209,ED,EDSC,EDSP,5960,1,0,0,7,1,0,0,7,0,3,
2209,ED,EDSC,EDSP,5960,1,0,0,3,0,0,0,3,0,3,
2209,ED,EDSC,EDSP,5980,1,0,2,2,0,0,0,2,1,3,
2209,ED,EDSC,EDSP,5980,1,1,0,1,0,0,0,1,1,3,
2209,ED,EDSC,EDSP,5980,2,3,0,1,0,0,0,1,3,3,
2209,ED,EDSC,EDSP,5980,2,2,0,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,5980,3,0,1,1,0,0,0,1,1,3,
2209,ED,EDSC,EDSP,5990,1,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,EDSP,5990,1,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,5990,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,5991,1,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,5991,1,0,4,2,0,0,0,2,2,3,
2209,ED,EDSC,EDSP,5991,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,5991,2,0,2,1,0,0,0,1,2,3,
2209,ED,EDSC,EDSP,6000,1,0,6,2,0,0,0,2,3,3,
2209,ED,EDSC,EDSP,6100,1,0,6,2,0,0,0,2,3,3,
2209,ED,EDSC,EDSP,6110,1,0,9,3,0,0,0,3,3,3,
2209,ED,EDSC,EDSP,6400,1,0,9,3,0,0,0,3,3,3,
2209,ED,EDSC,EDSP,6600,1,0,9,3,0,0,0,3,3,3,
2209,ED,EDSC,EDSP,6980,1,0,0,0,0,0,0,0,1,3,
2209,ED,EDSC,EDSP,4650L,1,4,4,8,0,0,0,8,1,2,
2209,ET,EE,EE,2049,3,9,0,9,2,1,0,9,1,1,
2209,ET,EE,EE,2440,2,0,0,24,0,1,0,24,0,1,
2209,ET,EE,EE,2440,2,0,0,28,0,1,0,28,0,1,
2209,ET,EE,EE,2440,4,0,0,29,0,1,0,29,0,1,
2209,ET,EE,EE,2440,4,0,0,27,0,1,0,27,0,1,
2209,ET,EE,EE,2440,6,0,0,28,1,0,0,28,0,1,
2209,ET,EE,EE,2450,2,0,0,24,0,0,0,24,0,1,
2209,ET,EE,EE,2450,2,0,0,30,1,1,0,30,0,1,
2209,ET,EE,EE,2450,4,0,0,30,3,4,0,30,0,1,
2209,ET,EE,EE,2450,4,0,0,23,1,0,0,23,0,1,
2209,ET,EE,EE,2450,6,0,0,26,1,1,0,26,0,1,
2209,ET,EE,EE,2450,8,0,0,23,0,1,0,23,0,1,
2209,ET,EE,EE,3040,80,0,0,0,0,0,16,16,3,2,
2209,ET,EE,EE,3209,1,8,0,8,0,0,0,8,1,2,
2209,ET,EE,EE,3209,1,6,0,6,0,0,0,6,1,2,
2209,ET,EE,EE,3450,2,0,0,15,0,0,1,16,0,2,
2209,ET,EE,EE,3450,2,0,0,11,0,0,0,11,0,2,
2209,ET,EE,EE,3450,4,0,0,19,1,2,0,19,0,2,
2209,ET,EE,EE,3450,4,0,0,24,1,0,0,24,0,2,
2209,ET,EE,EE,3450,6,0,0,10,0,0,0,10,0,2,
2209,ET,EE,EE,3810,2,0,0,25,1,1,0,25,0,2,
2209,ET,EE,EE,3810,2,0,0,32,1,0,0,32,0,2,
2209,ET,EE,EE,3810,4,0,0,25,0,0,0,25,0,2,
2209,ET,EE,EE,3810,4,0,0,26,3,2,0,26,0,2,
2209,ET,EE,EE,4320,1,15,3,6,0,0,0,6,3,2,
2209,ET,EE,EE,4320,1,15,9,8,0,1,0,8,3,2,
2209,ET,EE,EE,4340,1,21,3,8,0,0,0,8,3,2,
2209,ET,EE,EE,4480,2,0,0,13,1,0,0,13,0,2,
2209,ET,EE,EE,4540,2,0,27,9,6,2,0,9,3,2,
2209,ET,EE,EE,4540,81,0,0,0,0,0,36,36,3,2,
2209,ET,EE,EE,4990,1,3,0,3,0,0,0,3,1,2,
2209,ET,EE,EE,4990,2,3,0,3,0,0,0,3,1,2,
2209,ET,EE,EE,4990,3,0,2,1,0,1,0,1,2,2,
2209,ET,EE,EE,4990,4,3,3,2,1,0,0,2,3,2,
2209,ET,EE,EE,4990,5,12,0,4,0,0,0,4,3,2,
2209,ET,EE,EE,5410,80,0,0,0,0,0,23,23,3,3,
2209,ET,EE,EE,5820,1,0,15,5,0,1,0,5,3,3,
2209,ET,EE,EE,5970,1,0,9,3,0,0,0,3,3,3,
2209,ET,EE,EE,5970,2,0,6,2,0,0,0,2,3,3,
2209,ET,EE,EE,5970,3,0,6,2,0,0,0,2,3,3,
2209,ET,EE,EE,5970,4,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5970,5,0,6,2,0,1,0,2,3,3,
2209,ET,EE,EE,5970,80,0,0,0,0,0,2,2,3,3,
2209,ET,EE,EE,5970,80,0,0,0,0,0,2,2,3,3,
2209,ET,EE,EE,5980,1,0,15,5,1,4,0,5,3,3,
2209,ET,EE,EE,5980,1,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5980,2,0,1,1,0,1,0,1,1,3,
2209,ET,EE,EE,5980,3,0,2,1,0,0,0,1,2,3,
2209,ET,EE,EE,5980,4,0,6,2,0,1,0,2,3,3,
2209,ET,EE,EE,5980,4,0,2,1,0,1,0,1,2,3,
2209,ET,EE,EE,5980,5,0,6,2,0,0,0,2,3,3,
2209,ET,EE,EE,5980,6,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5980,6,0,18,6,0,4,0,6,3,3,
2209,ET,EE,EE,5980,7,0,27,9,2,5,0,9,3,3,
2209,ET,EE,EE,5980,7,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5980,8,0,6,2,0,0,0,2,3,3,
2209,ET,EE,EE,5980,9,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5980,80,0,0,0,0,0,6,6,3,3,
2209,ET,EE,EE,5980,81,0,0,0,0,0,5,5,3,3,
2209,ET,EE,EE,5990,1,0,9,3,0,2,0,3,3,3,
2209,ET,EE,EE,5990,1,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5990,2,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5990,3,0,3,1,0,0,0,1,3,3,
2209,ET,EE,EE,5990,4,0,3,1,0,1,0,1,3,3,
2209,ET,EE,EE,5990,80,0,0,0,0,0,2,2,3,3,
2209,ET,CE,CE,1950,2,0,0,21,0,1,0,21,0,1,
2209,ET,CE,CE,1950,2,0,0,18,1,1,0,18,0,1,
2209,ET,CE,CE,1950,4,0,0,20,0,1,0,20,0,1,
2209,ET,CE,CE,1950,4,0,0,17,0,0,0,17,0,1,
2209,ET,CE,CE,2050,2,27,0,9,0,0,0,9,3,1,
2209,ET,CE,CE,2050,80,0,0,0,0,0,20,20,3,1,
2209,ET,CE,CE,2120,80,0,0,0,0,0,0,0,3,1,
2209,ET,CE,CE,3060,2,0,0,28,1,0,0,28,0,2,
2209,ET,CE,CE,3060,2,0,0,27,0,1,0,27,0,2,
2209,ET,CE,CE,3060,81,0,0,0,0,0,18,18,0,2,
2209,ET,CE,CE,3120,3,9,0,9,0,0,0,9,1,2,
2209,ET,CE,CE,3140,2,8,0,8,0,0,0,8,1,2,
2209,ET,CE,CE,3600,80,0,0,0,0,0,18,18,3,2,
2209,ET,CE,CE,3680,2,8,0,8,0,0,0,8,1,2,
2209,ET,CE,CE,3800,2,18,0,9,0,0,0,9,2,2,
2209,ET,CE,CE,3800,80,0,0,0,0,0,30,30,2,2,
2209,ET,CE,CE,3840,2,0,0,21,0,0,0,21,0,2,
2209,ET,CE,CE,3840,2,0,0,23,1,2,0,23,0,2,
2209,ET,CE,CE,3840,4,0,0,18,0,0,0,18,0,2,
2209,ET,CE,CE,3840,4,0,0,16,1,0,0,16,0,2,
2209,ET,CE,CE,3860,2,0,0,25,0,0,0,25,0,2,
2209,ET,CE,CE,3860,2,0,0,22,0,0,0,22,0,2,
2209,ET,CE,CE,3860,80,0,0,0,0,0,12,12,3,2,
2209,ET,CE,CE,3860,81,0,0,0,0,0,12,12,0,2,
2209,ET,CE,CE,3860,81,0,0,0,0,0,18,18,0,2,
2209,ET,CE,CE,3980,80,0,0,0,0,0,0,0,1,2,
2209,ET,CE,CE,3980,81,0,0,0,0,0,0,0,2,2,
2209,ET,CE,CE,3980,82,0,0,0,0,0,0,0,3,2,
2209,ET,CE,CE,3980,83,0,0,0,0,0,0,0,3,2,
2209,ET,CE,CE,4600,1,12,15,9,0,0,0,9,3,2,
2209,ET,CE,CE,4970,2,0,0,17,0,0,0,17,0,2,
2209,ET,CE,CE,4970,4,0,0,11,0,0,0,11,0,2,
2209,ET,CE,CE,4970,6,0,0,12,0,0,0,12,0,2,
2209,ET,CE,CE,4990,1,1,0,1,0,0,0,1,1,2,
2209,ET,CE,CE,4990,3,3,0,1,0,0,0,1,3,2,
2209,ET,CE,CE,4990,5,9,0,3,0,0,0,3,3,2,
2209,ET,CE,CE,4990,80,0,0,0,0,0,0,0,1,2,
2209,ET,CE,CE,4990,81,0,0,0,0,0,0,0,2,2,
2209,ET,CE,CE,4990,82,0,0,0,0,0,0,0,3,2,
2209,ET,CE,CE,4990,83,0,0,0,0,0,0,0,3,2,
2209,ET,CE,CE,5830,1,0,18,6,0,0,0,6,3,3,
2209,ET,CE,CE,5970,3,0,3,1,0,0,0,1,3,3,
2209,ET,CE,CE,5970,4,0,3,1,0,0,0,1,3,3,
2209,ET,CE,CE,5970,80,0,0,0,0,0,1,1,1,3,
2209,ET,CE,CE,5970,80,0,0,0,0,0,0,0,1,3,
2209,ET,CE,CE,5970,81,0,0,0,0,0,1,1,2,3,
2209,ET,CE,CE,5970,81,0,0,0,0,0,0,0,2,3,
2209,ET,CE,CE,5970,82,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5970,83,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5980,1,0,0,0,0,0,1,1,1,3,
2209,ET,CE,CE,5980,3,0,3,1,0,0,0,1,3,3,
2209,ET,CE,CE,5980,3,0,12,4,0,1,0,4,3,3,
2209,ET,CE,CE,5980,4,0,3,1,0,0,0,1,3,3,
2209,ET,CE,CE,5980,80,0,0,0,0,0,0,0,1,3,
2209,ET,CE,CE,5980,81,0,0,0,0,0,0,0,2,3,
2209,ET,CE,CE,5980,82,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5980,83,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5990,1,0,4,1,0,0,0,1,4,3,
2209,ET,CE,CE,5990,80,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5990,81,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5990,82,0,0,0,0,0,0,0,3,3,
2209,ET,CE,CE,5990,83,0,0,0,0,0,0,0,3,3,
2209,ET,CS,CS,1010,2,0,0,29,0,0,0,29,0,1,E
2209,ET,CS,CS,1010,2,0,0,32,0,0,0,32,0,1,E
2209,ET,CS,CS,1010,4,0,0,26,1,2,0,26,0,1,E
2209,ET,CS,CS,1010,4,0,0,25,0,1,0,25,0,1,E
2209,ET,CS,CS,1010,6,0,0,27,0,0,0,27,0,1,E
2209,ET,CS,CS,1010,6,0,0,27,0,0,0,27,0,1,E
2209,ET,CS,CS,1010,8,0,0,28,0,0,0,28,0,1,E
2209,ET,CS,CS,1010,8,0,0,16,1,0,0,16,0,1,E
2209,ET,CS,CS,1010,10,0,0,19,0,0,0,19,0,1,E
2209,ET,CS,CS,1200,2,0,0,15,0,0,0,15,0,1,
2209,ET,CS,CS,1220,2,0,0,11,0,0,0,11,0,1,
2209,ET,CS,CS,1220,4,0,0,24,0,1,2,26,0,1,
2209,ET,CS,CS,1222,2,0,0,31,0,0,0,31,0,1,
2209,ET,CS,CS,1222,2,0,0,32,0,0,0,32,0,1,
2209,ET,CS,CS,1222,4,0,0,27,0,0,0,27,0,1,
2209,ET,CS,CS,1222,4,0,0,29,0,1,0,29,0,1,
2209,ET,CS,CS,1222,6,0,0,25,0,2,1,26,0,1,
2209,ET,CS,CS,1222,6,0,0,32,2,1,0,32,0,1,
2209,ET,CS,CS,1222,8,0,0,26,0,0,0,26,0,1,
2209,ET,CS,CS,1222,8,0,0,29,0,1,0,29,0,1,
2209,ET,CS,CS,1222,10,0,0,27,3,3,0,27,0,1,
2209,ET,CS,CS,2010,2,0,0,24,0,1,0,24,0,1,
2209,ET,CS,CS,2010,4,0,0,22,1,1,0,22,0,1,
2209,ET,CS,CS,2011,2,0,0,25,0,0,0,25,0,1,
2209,ET,CS,CS,2011,2,0,0,28,1,1,0,28,0,1,
2209,ET,CS,CS,2011,4,0,0,29,0,1,0,29,0,1,
2209,ET,CS,CS,2011,4,0,0,27,0,1,0,27,0,1,
2209,ET,CS,CS,2011,6,0,0,27,0,1,0,27,0,1,
2209,ET,CS,CS,2011,6,0,0,33,0,0,1,34,0,1,
2209,ET,CS,CS,2011,8,0,0,27,0,1,0,27,0,1,
